School Year,County Number,County Name,District Number,District Name,School Number,School Name,School Code,State School Id,NCES ID,CO-OP,CO-OP Code,School Type,State Course Code,State Course Name,Advanced Course Type,Subject,Course Enrollment,Course Completers,Number Tested,Students With Qualifying Score
20242025,098,PIKE,492,Pikeville Independent,030,Pikeville High School,492030,098492030,210483000000,KVEC,904,A1,302646,AP Biology,Advanced Placement,Science,11,11,10,5
20242025,098,PIKE,492,Pikeville Independent,030,Pikeville High School,492030,098492030,210483000000,KVEC,904,A1,450712,AP Human Geography,Advanced Placement,Social Studies,15,15,9,5
20242025,098,PIKE,492,Pikeville Independent,030,Pikeville High School,492030,098492030,210483000000,KVEC,904,A1,450876,AP World History: Modern,Advanced Placement,Social Studies,42,42,37,20
20242025,098,PIKE,492,Pikeville Independent,030,Pikeville High School,492030,098492030,210483000000,KVEC,904,A1,451030,AP U.S. Government and Politics,Advanced Placement,Social Studies,31,31,25,5
20242025,098,PIKE,492,Pikeville Independent,030,Pikeville High School,492030,098492030,210483000000,KVEC,904,A1,459902,AP Psychology,Advanced Placement,Social Studies,27,27,23,14
20242025,098,PIKE,492,Pikeville Independent,030,Pikeville High School,492030,098492030,210483000000,KVEC,904,A1,N/A,ALL,ALL,All Enrollments,174,172,149,78
20242025,098,PIKE,492,Pikeville Independent,030,Pikeville High School,492030,098492030,210483000000,KVEC,904,A1,N/A,ALL,ALL,Mathematics,48,46,45,29
20242025,098,PIKE,492,Pikeville Independent,030,Pikeville High School,492030,098492030,210483000000,KVEC,904,A1,N/A,ALL,ALL,Science,11,11,10,5
20242025,098,PIKE,492,Pikeville Independent,030,Pikeville High School,492030,098492030,210483000000,KVEC,904,A1,N/A,ALL,ALL,Social Studies,115,115,94,44
20242025,007,BELL,493,Pineville Independent,,All Schools,493000,,2104860,SESC,907,,,Advanced Placement,Advanced Placement,All Enrollments,*,*,*,*
20242025,007,BELL,493,Pineville Independent,,All Schools,493000,,2104860,SESC,907,,N/A,ALL,ALL,All Enrollments,*,*,*,*
20242025,007,BELL,493,Pineville Independent,030,Pineville Independent School,493030,007493030,210486000000,SESC,907,A1,,Advanced Placement,Advanced Placement,All Enrollments,*,*,*,*
20242025,007,BELL,493,Pineville Independent,030,Pineville Independent School,493030,007493030,210486000000,SESC,907,A1,N/A,ALL,ALL,All Enrollments,*,*,*,*
20242025,100,PULASKI,501,Pulaski County,,All Schools,501000,,2104950,SESC,907,,,Advanced Placement,Advanced Placement,All Enrollments,837,817,746,437
20242025,100,PULASKI,501,Pulaski County,,All Schools,501000,,2104950,SESC,907,,110701,AP Computer Science A,Advanced Placement,Information Technology,4,4,4,*
20242025,100,PULASKI,501,Pulaski County,,All Schools,501000,,2104950,SESC,907,,110711,AP Computer Science Principles,Advanced Placement,Information Technology,17,16,13,8
20242025,100,PULASKI,501,Pulaski County,,All Schools,501000,,2104950,SESC,907,,230166,AP Language and Composition,Advanced Placement,English/Language Arts,92,87,74,42
20242025,100,PULASKI,501,Pulaski County,,All Schools,501000,,2104950,SESC,907,,230167,AP Literature and Composition,Advanced Placement,English/Language Arts,31,31,29,24
20242025,100,PULASKI,501,Pulaski County,,All Schools,501000,,2104950,SESC,907,,230170,AP Seminar,Advanced Placement,English/Language Arts,69,67,64,53
20242025,100,PULASKI,501,Pulaski County,,All Schools,501000,,2104950,SESC,907,,270513,AP Calculus AB,Advanced Placement,Mathematics,13,12,11,10
20242025,100,PULASKI,501,Pulaski County,,All Schools,501000,,2104950,SESC,907,,270604,AP Statistics,Advanced Placement,Mathematics,13,13,13,6
20242025,100,PULASKI,501,Pulaski County,,All Schools,501000,,2104950,SESC,907,,302646,AP Biology,Advanced Placement,Science,62,61,60,39
20242025,100,PULASKI,501,Pulaski County,,All Schools,501000,,2104950,SESC,907,,304526,AP Chemistry,Advanced Placement,Science,10,10,10,7
20242025,100,PULASKI,501,Pulaski County,,All Schools,501000,,2104950,SESC,907,,304622,AP Environmental Science,Advanced Placement,Science,21,21,21,8
20242025,100,PULASKI,501,Pulaski County,,All Schools,501000,,2104950,SESC,907,,304828,AP Physics 1,Advanced Placement,Science,18,18,17,6
20242025,100,PULASKI,501,Pulaski County,,All Schools,501000,,2104950,SESC,907,,450712,AP Human Geography,Advanced Placement,Social Studies,202,198,178,80
20242025,100,PULASKI,501,Pulaski County,,All Schools,501000,,2104950,SESC,907,,450814,AP U.S. History,Advanced Placement,Social Studies,45,44,41,23
20242025,100,PULASKI,501,Pulaski County,,All Schools,501000,,2104950,SESC,907,,451030,AP U.S. Government and Politics,Advanced Placement,Social Studies,192,188,168,107
20242025,100,PULASKI,501,Pulaski County,,All Schools,501000,,2104950,SESC,907,,459902,AP Psychology,Advanced Placement,Social Studies,46,45,41,22
20242025,100,PULASKI,501,Pulaski County,,All Schools,501000,,2104950,SESC,907,,N/A,ALL,ALL,All Enrollments,837,817,746,437
20242025,100,PULASKI,501,Pulaski County,,All Schools,501000,,2104950,SESC,907,,N/A,ALL,ALL,Mathematics,26,25,24,16
20242025,100,PULASKI,501,Pulaski County,,All Schools,501000,,2104950,SESC,907,,N/A,ALL,ALL,Science,111,110,108,60
20242025,100,PULASKI,501,Pulaski County,,All Schools,501000,,2104950,SESC,907,,N/A,ALL,ALL,Social Studies,485,475,428,232
20242025,100,PULASKI,501,Pulaski County,,All Schools,501000,,2104950,SESC,907,,N/A,ALL,ALL,English/Language Arts,192,185,167,119
20242025,100,PULASKI,501,Pulaski County,,All Schools,501000,,2104950,SESC,907,,N/A,ALL,ALL,Information Technology,21,20,17,10
20242025,100,PULASKI,501,Pulaski County,380,Pulaski County High School,501380,100501380,210495000000,SESC,907,A1,,Advanced Placement,Advanced Placement,All Enrollments,342,331,298,182
20242025,100,PULASKI,501,Pulaski County,380,Pulaski County High School,501380,100501380,210495000000,SESC,907,A1,110701,AP Computer Science A,Advanced Placement,Information Technology,4,4,4,*
20242025,100,PULASKI,501,Pulaski County,380,Pulaski County High School,501380,100501380,210495000000,SESC,907,A1,110711,AP Computer Science Principles,Advanced Placement,Information Technology,9,8,6,3
20242025,100,PULASKI,501,Pulaski County,380,Pulaski County High School,501380,100501380,210495000000,SESC,907,A1,230166,AP Language and Composition,Advanced Placement,English/Language Arts,64,60,47,28
20242025,100,PULASKI,501,Pulaski County,380,Pulaski County High School,501380,100501380,210495000000,SESC,907,A1,230167,AP Literature and Composition,Advanced Placement,English/Language Arts,31,31,29,24
20242025,100,PULASKI,501,Pulaski County,380,Pulaski County High School,501380,100501380,210495000000,SESC,907,A1,302646,AP Biology,Advanced Placement,Science,29,29,28,16
20242025,100,PULASKI,501,Pulaski County,380,Pulaski County High School,501380,100501380,210495000000,SESC,907,A1,450712,AP Human Geography,Advanced Placement,Social Studies,82,80,73,38
20242025,100,PULASKI,501,Pulaski County,380,Pulaski County High School,501380,100501380,210495000000,SESC,907,A1,450814,AP U.S. History,Advanced Placement,Social Studies,20,19,18,12
20242025,100,PULASKI,501,Pulaski County,380,Pulaski County High School,501380,100501380,210495000000,SESC,907,A1,451030,AP U.S. Government and Politics,Advanced Placement,Social Studies,90,87,82,52
20242025,100,PULASKI,501,Pulaski County,380,Pulaski County High School,501380,100501380,210495000000,SESC,907,A1,459902,AP Psychology,Advanced Placement,Social Studies,13,13,11,7
20242025,100,PULASKI,501,Pulaski County,380,Pulaski County High School,501380,100501380,210495000000,SESC,907,A1,N/A,ALL,ALL,All Enrollments,342,331,298,182
20242025,100,PULASKI,501,Pulaski County,380,Pulaski County High School,501380,100501380,210495000000,SESC,907,A1,N/A,ALL,ALL,Science,29,29,28,16
20242025,100,PULASKI,501,Pulaski County,380,Pulaski County High School,501380,100501380,210495000000,SESC,907,A1,N/A,ALL,ALL,Social Studies,205,199,184,109
20242025,100,PULASKI,501,Pulaski County,380,Pulaski County High School,501380,100501380,210495000000,SESC,907,A1,N/A,ALL,ALL,English/Language Arts,95,91,76,52
20242025,100,PULASKI,501,Pulaski County,380,Pulaski County High School,501380,100501380,210495000000,SESC,907,A1,N/A,ALL,ALL,Information Technology,13,12,10,5
20242025,100,PULASKI,501,Pulaski County,400,Southwestern High School,501400,100501400,210495000000,SESC,907,A1,,Advanced Placement,Advanced Placement,All Enrollments,495,486,448,255
20242025,100,PULASKI,501,Pulaski County,400,Southwestern High School,501400,100501400,210495000000,SESC,907,A1,110711,AP Computer Science Principles,Advanced Placement,Information Technology,8,8,7,5
20242025,100,PULASKI,501,Pulaski County,400,Southwestern High School,501400,100501400,210495000000,SESC,907,A1,230166,AP Language and Composition,Advanced Placement,English/Language Arts,28,27,27,14
20242025,100,PULASKI,501,Pulaski County,400,Southwestern High School,501400,100501400,210495000000,SESC,907,A1,230170,AP Seminar,Advanced Placement,English/Language Arts,69,67,64,53
20242025,100,PULASKI,501,Pulaski County,400,Southwestern High School,501400,100501400,210495000000,SESC,907,A1,270513,AP Calculus AB,Advanced Placement,Mathematics,13,12,11,10
20242025,100,PULASKI,501,Pulaski County,400,Southwestern High School,501400,100501400,210495000000,SESC,907,A1,270604,AP Statistics,Advanced Placement,Mathematics,13,13,13,6
20242025,100,PULASKI,501,Pulaski County,400,Southwestern High School,501400,100501400,210495000000,SESC,907,A1,302646,AP Biology,Advanced Placement,Science,33,32,32,23
20242025,100,PULASKI,501,Pulaski County,400,Southwestern High School,501400,100501400,210495000000,SESC,907,A1,304526,AP Chemistry,Advanced Placement,Science,10,10,10,7
20242025,100,PULASKI,501,Pulaski County,400,Southwestern High School,501400,100501400,210495000000,SESC,907,A1,304622,AP Environmental Science,Advanced Placement,Science,21,21,21,8
20242025,100,PULASKI,501,Pulaski County,400,Southwestern High School,501400,100501400,210495000000,SESC,907,A1,304828,AP Physics 1,Advanced Placement,Science,18,18,17,6
20242025,100,PULASKI,501,Pulaski County,400,Southwestern High School,501400,100501400,210495000000,SESC,907,A1,450712,AP Human Geography,Advanced Placement,Social Studies,120,118,105,42
20242025,100,PULASKI,501,Pulaski County,400,Southwestern High School,501400,100501400,210495000000,SESC,907,A1,450814,AP U.S. History,Advanced Placement,Social Studies,25,25,23,11
20242025,100,PULASKI,501,Pulaski County,400,Southwestern High School,501400,100501400,210495000000,SESC,907,A1,451030,AP U.S. Government and Politics,Advanced Placement,Social Studies,104,103,88,55
20242025,100,PULASKI,501,Pulaski County,400,Southwestern High School,501400,100501400,210495000000,SESC,907,A1,459902,AP Psychology,Advanced Placement,Social Studies,33,32,30,15
20242025,100,PULASKI,501,Pulaski County,400,Southwestern High School,501400,100501400,210495000000,SESC,907,A1,N/A,ALL,ALL,All Enrollments,495,486,448,255
20242025,100,PULASKI,501,Pulaski County,400,Southwestern High School,501400,100501400,210495000000,SESC,907,A1,N/A,ALL,ALL,Mathematics,26,25,24,16
20242025,100,PULASKI,501,Pulaski County,400,Southwestern High School,501400,100501400,210495000000,SESC,907,A1,N/A,ALL,ALL,Science,82,81,80,44
20242025,100,PULASKI,501,Pulaski County,400,Southwestern High School,501400,100501400,210495000000,SESC,907,A1,N/A,ALL,ALL,Social Studies,282,278,246,123
20242025,100,PULASKI,501,Pulaski County,400,Southwestern High School,501400,100501400,210495000000,SESC,907,A1,N/A,ALL,ALL,English/Language Arts,97,94,91,67
20242025,100,PULASKI,501,Pulaski County,400,Southwestern High School,501400,100501400,210495000000,SESC,907,A1,N/A,ALL,ALL,Information Technology,8,8,7,5
20242025,101,ROBERTSON,505,Robertson County,,All Schools,505000,,2105040,KEDC,903,,,Advanced Placement,Advanced Placement,All Enrollments,3,3,*,*
20242025,101,ROBERTSON,505,Robertson County,,All Schools,505000,,2105040,KEDC,903,,N/A,ALL,ALL,All Enrollments,3,3,*,*
20242025,101,ROBERTSON,505,Robertson County,010,Robertson County School,505010,101505010,210504000000,KEDC,903,A1,,Advanced Placement,Advanced Placement,All Enrollments,3,3,*,*
20242025,101,ROBERTSON,505,Robertson County,010,Robertson County School,505010,101505010,210504000000,KEDC,903,A1,N/A,ALL,ALL,All Enrollments,3,3,*,*
20242025,102,ROCKCASTLE,511,Rockcastle County,,All Schools,511000,,2105070,SESC,907,,,Advanced Placement,Advanced Placement,All Enrollments,354,348,329,167
20242025,102,ROCKCASTLE,511,Rockcastle County,,All Schools,511000,,2105070,SESC,907,,230166,AP Language and Composition,Advanced Placement,English/Language Arts,41,41,37,26
20242025,102,ROCKCASTLE,511,Rockcastle County,,All Schools,511000,,2105070,SESC,907,,230167,AP Literature and Composition,Advanced Placement,English/Language Arts,23,23,21,14
20242025,102,ROCKCASTLE,511,Rockcastle County,,All Schools,511000,,2105070,SESC,907,,230170,AP Seminar,Advanced Placement,English/Language Arts,59,57,55,33
20242025,102,ROCKCASTLE,511,Rockcastle County,,All Schools,511000,,2105070,SESC,907,,270510,AP Precalculus,Advanced Placement,Mathematics,42,41,37,27
20242025,102,ROCKCASTLE,511,Rockcastle County,,All Schools,511000,,2105070,SESC,907,,270513,AP Calculus AB,Advanced Placement,Mathematics,5,5,5,*
20242025,102,ROCKCASTLE,511,Rockcastle County,,All Schools,511000,,2105070,SESC,907,,304526,AP Chemistry,Advanced Placement,Science,14,14,14,*
20242025,102,ROCKCASTLE,511,Rockcastle County,,All Schools,511000,,2105070,SESC,907,,450712,AP Human Geography,Advanced Placement,Social Studies,42,41,40,6
20242025,102,ROCKCASTLE,511,Rockcastle County,,All Schools,511000,,2105070,SESC,907,,450814,AP U.S. History,Advanced Placement,Social Studies,25,25,22,14
20242025,102,ROCKCASTLE,511,Rockcastle County,,All Schools,511000,,2105070,SESC,907,,450876,AP World History: Modern,Advanced Placement,Social Studies,33,31,29,9
20242025,102,ROCKCASTLE,511,Rockcastle County,,All Schools,511000,,2105070,SESC,907,,N/A,ALL,ALL,All Enrollments,354,348,329,167
20242025,102,ROCKCASTLE,511,Rockcastle County,,All Schools,511000,,2105070,SESC,907,,N/A,ALL,ALL,Mathematics,47,46,42,28
20242025,102,ROCKCASTLE,511,Rockcastle County,,All Schools,511000,,2105070,SESC,907,,N/A,ALL,ALL,Science,14,14,14,*
20242025,102,ROCKCASTLE,511,Rockcastle County,,All Schools,511000,,2105070,SESC,907,,N/A,ALL,ALL,Social Studies,100,97,91,29
20242025,102,ROCKCASTLE,511,Rockcastle County,,All Schools,511000,,2105070,SESC,907,,N/A,ALL,ALL,English/Language Arts,123,121,113,73
20242025,102,ROCKCASTLE,511,Rockcastle County,310,Rockcastle County High School,511310,102511310,210507000000,SESC,907,A1,,Advanced Placement,Advanced Placement,All Enrollments,354,348,329,167
20242025,102,ROCKCASTLE,511,Rockcastle County,310,Rockcastle County High School,511310,102511310,210507000000,SESC,907,A1,230166,AP Language and Composition,Advanced Placement,English/Language Arts,41,41,37,26
20242025,102,ROCKCASTLE,511,Rockcastle County,310,Rockcastle County High School,511310,102511310,210507000000,SESC,907,A1,230167,AP Literature and Composition,Advanced Placement,English/Language Arts,23,23,21,14
20242025,102,ROCKCASTLE,511,Rockcastle County,310,Rockcastle County High School,511310,102511310,210507000000,SESC,907,A1,230170,AP Seminar,Advanced Placement,English/Language Arts,59,57,55,33
20242025,102,ROCKCASTLE,511,Rockcastle County,310,Rockcastle County High School,511310,102511310,210507000000,SESC,907,A1,270510,AP Precalculus,Advanced Placement,Mathematics,42,41,37,27
20242025,102,ROCKCASTLE,511,Rockcastle County,310,Rockcastle County High School,511310,102511310,210507000000,SESC,907,A1,270513,AP Calculus AB,Advanced Placement,Mathematics,5,5,5,*
20242025,102,ROCKCASTLE,511,Rockcastle County,310,Rockcastle County High School,511310,102511310,210507000000,SESC,907,A1,304526,AP Chemistry,Advanced Placement,Science,14,14,14,*
20242025,102,ROCKCASTLE,511,Rockcastle County,310,Rockcastle County High School,511310,102511310,210507000000,SESC,907,A1,450712,AP Human Geography,Advanced Placement,Social Studies,42,41,40,6
20242025,102,ROCKCASTLE,511,Rockcastle County,310,Rockcastle County High School,511310,102511310,210507000000,SESC,907,A1,450814,AP U.S. History,Advanced Placement,Social Studies,25,25,22,14
20242025,102,ROCKCASTLE,511,Rockcastle County,310,Rockcastle County High School,511310,102511310,210507000000,SESC,907,A1,450876,AP World History: Modern,Advanced Placement,Social Studies,33,31,29,9
20242025,102,ROCKCASTLE,511,Rockcastle County,310,Rockcastle County High School,511310,102511310,210507000000,SESC,907,A1,N/A,ALL,ALL,All Enrollments,354,348,329,167
20242025,102,ROCKCASTLE,511,Rockcastle County,310,Rockcastle County High School,511310,102511310,210507000000,SESC,907,A1,N/A,ALL,ALL,Mathematics,47,46,42,28
20242025,102,ROCKCASTLE,511,Rockcastle County,310,Rockcastle County High School,511310,102511310,210507000000,SESC,907,A1,N/A,ALL,ALL,Science,14,14,14,*
20242025,102,ROCKCASTLE,511,Rockcastle County,310,Rockcastle County High School,511310,102511310,210507000000,SESC,907,A1,N/A,ALL,ALL,Social Studies,100,97,91,29
20242025,102,ROCKCASTLE,511,Rockcastle County,310,Rockcastle County High School,511310,102511310,210507000000,SESC,907,A1,N/A,ALL,ALL,English/Language Arts,123,121,113,73
20242025,103,ROWAN,515,Rowan County,,All Schools,515000,,2105100,KEDC,903,,,Advanced Placement,Advanced Placement,All Enrollments,185,176,116,65
20242025,103,ROWAN,515,Rowan County,,All Schools,515000,,2105100,KEDC,903,,110711,AP Computer Science Principles,Advanced Placement,Information Technology,*,*,*,*
20242025,103,ROWAN,515,Rowan County,,All Schools,515000,,2105100,KEDC,903,,230166,AP Language and Composition,Advanced Placement,English/Language Arts,117,114,64,38
20242025,103,ROWAN,515,Rowan County,,All Schools,515000,,2105100,KEDC,903,,270510,AP Precalculus,Advanced Placement,Mathematics,17,16,16,10
20242025,103,ROWAN,515,Rowan County,,All Schools,515000,,2105100,KEDC,903,,270604,AP Statistics,Advanced Placement,Mathematics,*,*,*,*
20242025,103,ROWAN,515,Rowan County,,All Schools,515000,,2105100,KEDC,903,,302646,AP Biology,Advanced Placement,Science,13,12,12,5
20242025,103,ROWAN,515,Rowan County,,All Schools,515000,,2105100,KEDC,903,,450876,AP World History: Modern,Advanced Placement,Social Studies,14,13,13,7
20242025,103,ROWAN,515,Rowan County,,All Schools,515000,,2105100,KEDC,903,,500716,AP Drawing,Advanced Placement,Visual and Performing Arts,11,10,*,*
20242025,103,ROWAN,515,Rowan County,,All Schools,515000,,2105100,KEDC,903,,500929,AP Music Theory,Advanced Placement,Visual and Performing Arts,9,8,7,*
20242025,103,ROWAN,515,Rowan County,,All Schools,515000,,2105100,KEDC,903,,N/A,ALL,ALL,All Enrollments,185,176,116,65
20242025,103,ROWAN,515,Rowan County,,All Schools,515000,,2105100,KEDC,903,,N/A,ALL,ALL,Mathematics,19,18,18,12
20242025,103,ROWAN,515,Rowan County,,All Schools,515000,,2105100,KEDC,903,,N/A,ALL,ALL,Science,13,12,12,5
20242025,103,ROWAN,515,Rowan County,,All Schools,515000,,2105100,KEDC,903,,N/A,ALL,ALL,Social Studies,14,13,13,7
20242025,103,ROWAN,515,Rowan County,,All Schools,515000,,2105100,KEDC,903,,N/A,ALL,ALL,English/Language Arts,117,114,64,38
20242025,103,ROWAN,515,Rowan County,,All Schools,515000,,2105100,KEDC,903,,N/A,ALL,ALL,Information Technology,*,*,*,*
20242025,103,ROWAN,515,Rowan County,,All Schools,515000,,2105100,KEDC,903,,N/A,ALL,ALL,Visual and Performing Arts,20,18,8,*
20242025,103,ROWAN,515,Rowan County,180,Rowan County Senior High School,515180,103515180,210510000000,KEDC,903,A1,,Advanced Placement,Advanced Placement,All Enrollments,185,176,116,65
20242025,103,ROWAN,515,Rowan County,180,Rowan County Senior High School,515180,103515180,210510000000,KEDC,903,A1,110711,AP Computer Science Principles,Advanced Placement,Information Technology,*,*,*,*
20242025,103,ROWAN,515,Rowan County,180,Rowan County Senior High School,515180,103515180,210510000000,KEDC,903,A1,230166,AP Language and Composition,Advanced Placement,English/Language Arts,117,114,64,38
20242025,103,ROWAN,515,Rowan County,180,Rowan County Senior High School,515180,103515180,210510000000,KEDC,903,A1,270510,AP Precalculus,Advanced Placement,Mathematics,17,16,16,10
20242025,103,ROWAN,515,Rowan County,180,Rowan County Senior High School,515180,103515180,210510000000,KEDC,903,A1,270604,AP Statistics,Advanced Placement,Mathematics,*,*,*,*
20242025,103,ROWAN,515,Rowan County,180,Rowan County Senior High School,515180,103515180,210510000000,KEDC,903,A1,302646,AP Biology,Advanced Placement,Science,13,12,12,5
20242025,103,ROWAN,515,Rowan County,180,Rowan County Senior High School,515180,103515180,210510000000,KEDC,903,A1,450876,AP World History: Modern,Advanced Placement,Social Studies,14,13,13,7
20242025,103,ROWAN,515,Rowan County,180,Rowan County Senior High School,515180,103515180,210510000000,KEDC,903,A1,500716,AP Drawing,Advanced Placement,Visual and Performing Arts,11,10,*,*
20242025,103,ROWAN,515,Rowan County,180,Rowan County Senior High School,515180,103515180,210510000000,KEDC,903,A1,500929,AP Music Theory,Advanced Placement,Visual and Performing Arts,9,8,7,*
20242025,103,ROWAN,515,Rowan County,180,Rowan County Senior High School,515180,103515180,210510000000,KEDC,903,A1,N/A,ALL,ALL,All Enrollments,185,176,116,65
20242025,103,ROWAN,515,Rowan County,180,Rowan County Senior High School,515180,103515180,210510000000,KEDC,903,A1,N/A,ALL,ALL,Mathematics,19,18,18,12
20242025,103,ROWAN,515,Rowan County,180,Rowan County Senior High School,515180,103515180,210510000000,KEDC,903,A1,N/A,ALL,ALL,Science,13,12,12,5
20242025,103,ROWAN,515,Rowan County,180,Rowan County Senior High School,515180,103515180,210510000000,KEDC,903,A1,N/A,ALL,ALL,Social Studies,14,13,13,7
20242025,103,ROWAN,515,Rowan County,180,Rowan County Senior High School,515180,103515180,210510000000,KEDC,903,A1,N/A,ALL,ALL,English/Language Arts,117,114,64,38
20242025,103,ROWAN,515,Rowan County,180,Rowan County Senior High School,515180,103515180,210510000000,KEDC,903,A1,N/A,ALL,ALL,Information Technology,*,*,*,*
20242025,103,ROWAN,515,Rowan County,180,Rowan County Senior High School,515180,103515180,210510000000,KEDC,903,A1,N/A,ALL,ALL,Visual and Performing Arts,20,18,8,*
20242025,104,RUSSELL,521,Russell County,,All Schools,521000,,2105160,GRREC,902,,,Advanced Placement,Advanced Placement,All Enrollments,26,20,*,*
20242025,104,RUSSELL,521,Russell County,,All Schools,521000,,2105160,GRREC,902,,110711,AP Computer Science Principles,Advanced Placement,Information Technology,*,*,*,*
20242025,104,RUSSELL,521,Russell County,,All Schools,521000,,2105160,GRREC,902,,450814,AP U.S. History,Advanced Placement,Social Studies,24,18,*,*
20242025,104,RUSSELL,521,Russell County,,All Schools,521000,,2105160,GRREC,902,,N/A,ALL,ALL,All Enrollments,26,20,*,*
20242025,104,RUSSELL,521,Russell County,,All Schools,521000,,2105160,GRREC,902,,N/A,ALL,ALL,Social Studies,24,18,*,*
20242025,104,RUSSELL,521,Russell County,,All Schools,521000,,2105160,GRREC,902,,N/A,ALL,ALL,Information Technology,*,*,*,*
20242025,104,RUSSELL,521,Russell County,240,Russell County High School,521240,104521240,210516000000,GRREC,902,A1,,Advanced Placement,Advanced Placement,All Enrollments,26,20,*,*
20242025,104,RUSSELL,521,Russell County,240,Russell County High School,521240,104521240,210516000000,GRREC,902,A1,110711,AP Computer Science Principles,Advanced Placement,Information Technology,*,*,*,*
20242025,104,RUSSELL,521,Russell County,240,Russell County High School,521240,104521240,210516000000,GRREC,902,A1,450814,AP U.S. History,Advanced Placement,Social Studies,24,18,*,*
20242025,104,RUSSELL,521,Russell County,240,Russell County High School,521240,104521240,210516000000,GRREC,902,A1,N/A,ALL,ALL,All Enrollments,26,20,*,*
20242025,104,RUSSELL,521,Russell County,240,Russell County High School,521240,104521240,210516000000,GRREC,902,A1,N/A,ALL,ALL,Social Studies,24,18,*,*
20242025,104,RUSSELL,521,Russell County,240,Russell County High School,521240,104521240,210516000000,GRREC,902,A1,N/A,ALL,ALL,Information Technology,*,*,*,*
20242025,045,GREENUP,522,Russell Independent,,All Schools,522000,,2105130,KEDC,903,,,Advanced Placement,Advanced Placement,All Enrollments,324,310,290,221
20242025,045,GREENUP,522,Russell Independent,,All Schools,522000,,2105130,KEDC,903,,110711,AP Computer Science Principles,Advanced Placement,Information Technology,10,10,9,6
20242025,045,GREENUP,522,Russell Independent,,All Schools,522000,,2105130,KEDC,903,,230166,AP Language and Composition,Advanced Placement,English/Language Arts,76,76,73,51
20242025,045,GREENUP,522,Russell Independent,,All Schools,522000,,2105130,KEDC,903,,230167,AP Literature and Composition,Advanced Placement,English/Language Arts,5,5,4,*
20242025,045,GREENUP,522,Russell Independent,,All Schools,522000,,2105130,KEDC,903,,270513,AP Calculus AB,Advanced Placement,Mathematics,13,13,12,6
20242025,045,GREENUP,522,Russell Independent,,All Schools,522000,,2105130,KEDC,903,,270514,AP Calculus BC,Advanced Placement,Mathematics,6,5,5,4
20242025,045,GREENUP,522,Russell Independent,,All Schools,522000,,2105130,KEDC,903,,270604,AP Statistics,Advanced Placement,Mathematics,20,16,16,14
20242025,045,GREENUP,522,Russell Independent,,All Schools,522000,,2105130,KEDC,903,,304526,AP Chemistry,Advanced Placement,Science,28,27,27,26
20242025,045,GREENUP,522,Russell Independent,,All Schools,522000,,2105130,KEDC,903,,304622,AP Environmental Science,Advanced Placement,Science,29,27,28,27
20242025,045,GREENUP,522,Russell Independent,,All Schools,522000,,2105130,KEDC,903,,450814,AP U.S. History,Advanced Placement,Social Studies,62,61,61,46
20242025,045,GREENUP,522,Russell Independent,,All Schools,522000,,2105130,KEDC,903,,451030,AP U.S. Government and Politics,Advanced Placement,Social Studies,22,20,19,17
20242025,045,GREENUP,522,Russell Independent,,All Schools,522000,,2105130,KEDC,903,,459902,AP Psychology,Advanced Placement,Social Studies,45,43,36,22
20242025,045,GREENUP,522,Russell Independent,,All Schools,522000,,2105130,KEDC,903,,500716,AP Drawing,Advanced Placement,Visual and Performing Arts,8,7,*,*
20242025,045,GREENUP,522,Russell Independent,,All Schools,522000,,2105130,KEDC,903,,N/A,ALL,ALL,All Enrollments,324,310,290,221
20242025,045,GREENUP,522,Russell Independent,,All Schools,522000,,2105130,KEDC,903,,N/A,ALL,ALL,Mathematics,39,34,33,24
20242025,045,GREENUP,522,Russell Independent,,All Schools,522000,,2105130,KEDC,903,,N/A,ALL,ALL,Science,57,54,55,53
20242025,045,GREENUP,522,Russell Independent,,All Schools,522000,,2105130,KEDC,903,,N/A,ALL,ALL,Social Studies,129,124,116,85
20242025,045,GREENUP,522,Russell Independent,,All Schools,522000,,2105130,KEDC,903,,N/A,ALL,ALL,English/Language Arts,81,81,77,53
20242025,045,GREENUP,522,Russell Independent,,All Schools,522000,,2105130,KEDC,903,,N/A,ALL,ALL,Information Technology,10,10,9,6
20242025,045,GREENUP,522,Russell Independent,,All Schools,522000,,2105130,KEDC,903,,N/A,ALL,ALL,Visual and Performing Arts,8,7,*,*
20242025,045,GREENUP,522,Russell Independent,050,Russell High School,522050,045522050,210513000000,KEDC,903,A1,,Advanced Placement,Advanced Placement,All Enrollments,324,310,290,221
20242025,045,GREENUP,522,Russell Independent,050,Russell High School,522050,045522050,210513000000,KEDC,903,A1,110711,AP Computer Science Principles,Advanced Placement,Information Technology,10,10,9,6
20242025,045,GREENUP,522,Russell Independent,050,Russell High School,522050,045522050,210513000000,KEDC,903,A1,230166,AP Language and Composition,Advanced Placement,English/Language Arts,76,76,73,51
20242025,045,GREENUP,522,Russell Independent,050,Russell High School,522050,045522050,210513000000,KEDC,903,A1,230167,AP Literature and Composition,Advanced Placement,English/Language Arts,5,5,4,*
20242025,045,GREENUP,522,Russell Independent,050,Russell High School,522050,045522050,210513000000,KEDC,903,A1,270513,AP Calculus AB,Advanced Placement,Mathematics,13,13,12,6
20242025,045,GREENUP,522,Russell Independent,050,Russell High School,522050,045522050,210513000000,KEDC,903,A1,270514,AP Calculus BC,Advanced Placement,Mathematics,6,5,5,4
