School Year,County Number,County Name,District Number,District Name,School Number,School Name,School Code,State School Id,NCES ID,CO-OP,CO-OP Code,School Type,Advanced Course Type,Subject,Course Enrollment,Couse Completers,Students With Qualifying Score
20242025,007,BELL,493,Pineville Independent,030,Pineville Independent School,493030,007493030,210486000000,SESC,907,A1,Dual Credit,Information Technology,6,5,5
20242025,007,BELL,493,Pineville Independent,030,Pineville Independent School,493030,007493030,210486000000,SESC,907,A1,Dual Credit,Multiple Pathway Career and Technical Education,*,*,*
20242025,007,BELL,493,Pineville Independent,030,Pineville Independent School,493030,007493030,210486000000,SESC,907,A1,Dual Credit,Natural Sciences,44,35,33
20242025,007,BELL,493,Pineville Independent,030,Pineville Independent School,493030,007493030,210486000000,SESC,907,A1,Dual Credit,Oral Communications,8,5,5
20242025,007,BELL,493,Pineville Independent,030,Pineville Independent School,493030,007493030,210486000000,SESC,907,A1,Dual Credit,Quantitative Reasoning,28,18,18
20242025,007,BELL,493,Pineville Independent,030,Pineville Independent School,493030,007493030,210486000000,SESC,907,A1,Dual Credit,Social and Behavioral Sciences,41,24,24
20242025,007,BELL,493,Pineville Independent,030,Pineville Independent School,493030,007493030,210486000000,SESC,907,A1,Dual Credit,World Languages,*,*,*
20242025,007,BELL,493,Pineville Independent,030,Pineville Independent School,493030,007493030,210486000000,SESC,907,A1,Dual Credit,Written Communications,16,11,11
20242025,099,POWELL,495,Powell County,,All Schools,495000,,2104890,CKEC,901,,Dual Credit,All Enrollments,515,477,431
20242025,099,POWELL,495,Powell County,,All Schools,495000,,2104890,CKEC,901,,Dual Credit,Mathematics,23,22,22
20242025,099,POWELL,495,Powell County,,All Schools,495000,,2104890,CKEC,901,,Dual Credit,Agricultural Education,18,18,13
20242025,099,POWELL,495,Powell County,,All Schools,495000,,2104890,CKEC,901,,Dual Credit,Social Studies,66,63,60
20242025,099,POWELL,495,Powell County,,All Schools,495000,,2104890,CKEC,901,,Dual Credit,Business Education,75,69,63
20242025,099,POWELL,495,Powell County,,All Schools,495000,,2104890,CKEC,901,,Dual Credit,Engineering and Technology Program Area,6,6,6
20242025,099,POWELL,495,Powell County,,All Schools,495000,,2104890,CKEC,901,,Dual Credit,Family & Consumer Sciences,*,*,*
20242025,099,POWELL,495,Powell County,,All Schools,495000,,2104890,CKEC,901,,Dual Credit,Health Science,3,3,3
20242025,099,POWELL,495,Powell County,,All Schools,495000,,2104890,CKEC,901,,Dual Credit,Industrial Education,68,57,57
20242025,099,POWELL,495,Powell County,,All Schools,495000,,2104890,CKEC,901,,Dual Credit,Marketing Education,39,35,23
20242025,099,POWELL,495,Powell County,,All Schools,495000,,2104890,CKEC,901,,Dual Credit,Multiple Pathway Career and Technical Education,5,5,5
20242025,099,POWELL,495,Powell County,,All Schools,495000,,2104890,CKEC,901,,Dual Credit,Natural Sciences,48,46,43
20242025,099,POWELL,495,Powell County,,All Schools,495000,,2104890,CKEC,901,,Dual Credit,Oral Communications,20,19,17
20242025,099,POWELL,495,Powell County,,All Schools,495000,,2104890,CKEC,901,,Dual Credit,Quantitative Reasoning,43,36,26
20242025,099,POWELL,495,Powell County,,All Schools,495000,,2104890,CKEC,901,,Dual Credit,Written Communications,100,97,92
20242025,099,POWELL,495,Powell County,040,Powell County High School,495040,099495040,210489000000,CKEC,901,A1,Dual Credit,All Enrollments,515,477,431
20242025,099,POWELL,495,Powell County,040,Powell County High School,495040,099495040,210489000000,CKEC,901,A1,Dual Credit,Mathematics,23,22,22
20242025,099,POWELL,495,Powell County,040,Powell County High School,495040,099495040,210489000000,CKEC,901,A1,Dual Credit,Agricultural Education,18,18,13
20242025,099,POWELL,495,Powell County,040,Powell County High School,495040,099495040,210489000000,CKEC,901,A1,Dual Credit,Social Studies,66,63,60
20242025,099,POWELL,495,Powell County,040,Powell County High School,495040,099495040,210489000000,CKEC,901,A1,Dual Credit,Business Education,75,69,63
20242025,099,POWELL,495,Powell County,040,Powell County High School,495040,099495040,210489000000,CKEC,901,A1,Dual Credit,Engineering and Technology Program Area,6,6,6
20242025,099,POWELL,495,Powell County,040,Powell County High School,495040,099495040,210489000000,CKEC,901,A1,Dual Credit,Family & Consumer Sciences,*,*,*
20242025,099,POWELL,495,Powell County,040,Powell County High School,495040,099495040,210489000000,CKEC,901,A1,Dual Credit,Health Science,3,3,3
20242025,099,POWELL,495,Powell County,040,Powell County High School,495040,099495040,210489000000,CKEC,901,A1,Dual Credit,Industrial Education,68,57,57
20242025,099,POWELL,495,Powell County,040,Powell County High School,495040,099495040,210489000000,CKEC,901,A1,Dual Credit,Marketing Education,39,35,23
20242025,099,POWELL,495,Powell County,040,Powell County High School,495040,099495040,210489000000,CKEC,901,A1,Dual Credit,Multiple Pathway Career and Technical Education,5,5,5
20242025,099,POWELL,495,Powell County,040,Powell County High School,495040,099495040,210489000000,CKEC,901,A1,Dual Credit,Natural Sciences,48,46,43
20242025,099,POWELL,495,Powell County,040,Powell County High School,495040,099495040,210489000000,CKEC,901,A1,Dual Credit,Oral Communications,20,19,17
20242025,099,POWELL,495,Powell County,040,Powell County High School,495040,099495040,210489000000,CKEC,901,A1,Dual Credit,Quantitative Reasoning,43,36,26
20242025,099,POWELL,495,Powell County,040,Powell County High School,495040,099495040,210489000000,CKEC,901,A1,Dual Credit,Written Communications,100,97,92
20242025,100,PULASKI,501,Pulaski County,,All Schools,501000,,2104950,SESC,907,,Dual Credit,All Enrollments,"1,269","1,214","1,162"
20242025,100,PULASKI,501,Pulaski County,,All Schools,501000,,2104950,SESC,907,,Dual Credit,Agricultural Education,26,26,25
20242025,100,PULASKI,501,Pulaski County,,All Schools,501000,,2104950,SESC,907,,Dual Credit,Arts & Humanities,11,10,10
20242025,100,PULASKI,501,Pulaski County,,All Schools,501000,,2104950,SESC,907,,Dual Credit,Social Studies,*,*,*
20242025,100,PULASKI,501,Pulaski County,,All Schools,501000,,2104950,SESC,907,,Dual Credit,Business Education,12,11,8
20242025,100,PULASKI,501,Pulaski County,,All Schools,501000,,2104950,SESC,907,,Dual Credit,Engineering and Technology Program Area,*,*,*
20242025,100,PULASKI,501,Pulaski County,,All Schools,501000,,2104950,SESC,907,,Dual Credit,Family & Consumer Sciences,4,3,3
20242025,100,PULASKI,501,Pulaski County,,All Schools,501000,,2104950,SESC,907,,Dual Credit,Health Science,66,64,62
20242025,100,PULASKI,501,Pulaski County,,All Schools,501000,,2104950,SESC,907,,Dual Credit,Industrial Education,100,86,86
20242025,100,PULASKI,501,Pulaski County,,All Schools,501000,,2104950,SESC,907,,Dual Credit,Information Technology,4,3,3
20242025,100,PULASKI,501,Pulaski County,,All Schools,501000,,2104950,SESC,907,,Dual Credit,Marketing Education,4,3,3
20242025,100,PULASKI,501,Pulaski County,,All Schools,501000,,2104950,SESC,907,,Dual Credit,Multiple Pathway Career and Technical Education,44,42,41
20242025,100,PULASKI,501,Pulaski County,,All Schools,501000,,2104950,SESC,907,,Dual Credit,Natural Sciences,94,93,90
20242025,100,PULASKI,501,Pulaski County,,All Schools,501000,,2104950,SESC,907,,Dual Credit,Oral Communications,126,123,115
20242025,100,PULASKI,501,Pulaski County,,All Schools,501000,,2104950,SESC,907,,Dual Credit,Quantitative Reasoning,172,163,153
20242025,100,PULASKI,501,Pulaski County,,All Schools,501000,,2104950,SESC,907,,Dual Credit,Social and Behavioral Sciences,263,254,242
20242025,100,PULASKI,501,Pulaski County,,All Schools,501000,,2104950,SESC,907,,Dual Credit,Visual and Performing Arts General,15,15,15
20242025,100,PULASKI,501,Pulaski County,,All Schools,501000,,2104950,SESC,907,,Dual Credit,World Languages,9,9,9
20242025,100,PULASKI,501,Pulaski County,,All Schools,501000,,2104950,SESC,907,,Dual Credit,Written Communications,317,307,295
20242025,100,PULASKI,501,Pulaski County,380,Pulaski County High School,501380,100501380,210495000000,SESC,907,A1,Dual Credit,All Enrollments,540,529,518
20242025,100,PULASKI,501,Pulaski County,380,Pulaski County High School,501380,100501380,210495000000,SESC,907,A1,Dual Credit,Agricultural Education,12,12,12
20242025,100,PULASKI,501,Pulaski County,380,Pulaski County High School,501380,100501380,210495000000,SESC,907,A1,Dual Credit,Health Science,10,10,10
20242025,100,PULASKI,501,Pulaski County,380,Pulaski County High School,501380,100501380,210495000000,SESC,907,A1,Dual Credit,Industrial Education,53,53,53
20242025,100,PULASKI,501,Pulaski County,380,Pulaski County High School,501380,100501380,210495000000,SESC,907,A1,Dual Credit,Information Technology,*,*,*
20242025,100,PULASKI,501,Pulaski County,380,Pulaski County High School,501380,100501380,210495000000,SESC,907,A1,Dual Credit,Multiple Pathway Career and Technical Education,20,20,20
20242025,100,PULASKI,501,Pulaski County,380,Pulaski County High School,501380,100501380,210495000000,SESC,907,A1,Dual Credit,Natural Sciences,71,71,71
20242025,100,PULASKI,501,Pulaski County,380,Pulaski County High School,501380,100501380,210495000000,SESC,907,A1,Dual Credit,Oral Communications,46,46,46
20242025,100,PULASKI,501,Pulaski County,380,Pulaski County High School,501380,100501380,210495000000,SESC,907,A1,Dual Credit,Quantitative Reasoning,61,56,52
20242025,100,PULASKI,501,Pulaski County,380,Pulaski County High School,501380,100501380,210495000000,SESC,907,A1,Dual Credit,Social and Behavioral Sciences,87,85,82
20242025,100,PULASKI,501,Pulaski County,380,Pulaski County High School,501380,100501380,210495000000,SESC,907,A1,Dual Credit,Visual and Performing Arts General,15,15,15
20242025,100,PULASKI,501,Pulaski County,380,Pulaski County High School,501380,100501380,210495000000,SESC,907,A1,Dual Credit,Written Communications,164,160,156
20242025,100,PULASKI,501,Pulaski County,400,Southwestern High School,501400,100501400,210495000000,SESC,907,A1,Dual Credit,All Enrollments,729,685,644
20242025,100,PULASKI,501,Pulaski County,400,Southwestern High School,501400,100501400,210495000000,SESC,907,A1,Dual Credit,Agricultural Education,14,14,13
20242025,100,PULASKI,501,Pulaski County,400,Southwestern High School,501400,100501400,210495000000,SESC,907,A1,Dual Credit,Arts & Humanities,11,10,10
20242025,100,PULASKI,501,Pulaski County,400,Southwestern High School,501400,100501400,210495000000,SESC,907,A1,Dual Credit,Social Studies,*,*,*
20242025,100,PULASKI,501,Pulaski County,400,Southwestern High School,501400,100501400,210495000000,SESC,907,A1,Dual Credit,Business Education,12,11,8
20242025,100,PULASKI,501,Pulaski County,400,Southwestern High School,501400,100501400,210495000000,SESC,907,A1,Dual Credit,Engineering and Technology Program Area,*,*,*
20242025,100,PULASKI,501,Pulaski County,400,Southwestern High School,501400,100501400,210495000000,SESC,907,A1,Dual Credit,Family & Consumer Sciences,4,3,3
20242025,100,PULASKI,501,Pulaski County,400,Southwestern High School,501400,100501400,210495000000,SESC,907,A1,Dual Credit,Health Science,56,54,52
20242025,100,PULASKI,501,Pulaski County,400,Southwestern High School,501400,100501400,210495000000,SESC,907,A1,Dual Credit,Industrial Education,47,33,33
20242025,100,PULASKI,501,Pulaski County,400,Southwestern High School,501400,100501400,210495000000,SESC,907,A1,Dual Credit,Information Technology,3,*,*
20242025,100,PULASKI,501,Pulaski County,400,Southwestern High School,501400,100501400,210495000000,SESC,907,A1,Dual Credit,Marketing Education,4,3,3
20242025,100,PULASKI,501,Pulaski County,400,Southwestern High School,501400,100501400,210495000000,SESC,907,A1,Dual Credit,Multiple Pathway Career and Technical Education,24,22,21
20242025,100,PULASKI,501,Pulaski County,400,Southwestern High School,501400,100501400,210495000000,SESC,907,A1,Dual Credit,Natural Sciences,23,22,19
20242025,100,PULASKI,501,Pulaski County,400,Southwestern High School,501400,100501400,210495000000,SESC,907,A1,Dual Credit,Oral Communications,80,77,69
20242025,100,PULASKI,501,Pulaski County,400,Southwestern High School,501400,100501400,210495000000,SESC,907,A1,Dual Credit,Quantitative Reasoning,111,107,101
20242025,100,PULASKI,501,Pulaski County,400,Southwestern High School,501400,100501400,210495000000,SESC,907,A1,Dual Credit,Social and Behavioral Sciences,176,169,160
20242025,100,PULASKI,501,Pulaski County,400,Southwestern High School,501400,100501400,210495000000,SESC,907,A1,Dual Credit,World Languages,9,9,9
20242025,100,PULASKI,501,Pulaski County,400,Southwestern High School,501400,100501400,210495000000,SESC,907,A1,Dual Credit,Written Communications,153,147,139
20242025,045,GREENUP,502,Raceland-Worthington Independent,,All Schools,502000,,2104980,KEDC,903,,Dual Credit,All Enrollments,207,201,198
20242025,045,GREENUP,502,Raceland-Worthington Independent,,All Schools,502000,,2104980,KEDC,903,,Dual Credit,Engineering and Technology Program Area,19,19,18
20242025,045,GREENUP,502,Raceland-Worthington Independent,,All Schools,502000,,2104980,KEDC,903,,Dual Credit,Health Science,4,4,4
20242025,045,GREENUP,502,Raceland-Worthington Independent,,All Schools,502000,,2104980,KEDC,903,,Dual Credit,Industrial Education,*,*,*
20242025,045,GREENUP,502,Raceland-Worthington Independent,,All Schools,502000,,2104980,KEDC,903,,Dual Credit,Natural Sciences,*,*,*
20242025,045,GREENUP,502,Raceland-Worthington Independent,,All Schools,502000,,2104980,KEDC,903,,Dual Credit,Oral Communications,21,19,19
20242025,045,GREENUP,502,Raceland-Worthington Independent,,All Schools,502000,,2104980,KEDC,903,,Dual Credit,Quantitative Reasoning,60,57,56
20242025,045,GREENUP,502,Raceland-Worthington Independent,,All Schools,502000,,2104980,KEDC,903,,Dual Credit,Social and Behavioral Sciences,19,19,19
20242025,045,GREENUP,502,Raceland-Worthington Independent,,All Schools,502000,,2104980,KEDC,903,,Dual Credit,World Languages,4,4,4
20242025,045,GREENUP,502,Raceland-Worthington Independent,,All Schools,502000,,2104980,KEDC,903,,Dual Credit,Written Communications,77,77,76
20242025,045,GREENUP,502,Raceland-Worthington Independent,011,Raceland-Worthington Schools Campus B,502011,045502011,210498000000,KEDC,903,A6,Dual Credit,All Enrollments,*,*,*
20242025,045,GREENUP,502,Raceland-Worthington Independent,011,Raceland-Worthington Schools Campus B,502011,045502011,210498000000,KEDC,903,A6,Dual Credit,Health Science,*,*,*
20242025,045,GREENUP,502,Raceland-Worthington Independent,020,Raceland-Worthington High School,502020,045502020,210498000000,KEDC,903,A1,Dual Credit,All Enrollments,206,200,197
20242025,045,GREENUP,502,Raceland-Worthington Independent,020,Raceland-Worthington High School,502020,045502020,210498000000,KEDC,903,A1,Dual Credit,Engineering and Technology Program Area,19,19,18
20242025,045,GREENUP,502,Raceland-Worthington Independent,020,Raceland-Worthington High School,502020,045502020,210498000000,KEDC,903,A1,Dual Credit,Health Science,3,3,3
20242025,045,GREENUP,502,Raceland-Worthington Independent,020,Raceland-Worthington High School,502020,045502020,210498000000,KEDC,903,A1,Dual Credit,Industrial Education,*,*,*
20242025,045,GREENUP,502,Raceland-Worthington Independent,020,Raceland-Worthington High School,502020,045502020,210498000000,KEDC,903,A1,Dual Credit,Natural Sciences,*,*,*
20242025,045,GREENUP,502,Raceland-Worthington Independent,020,Raceland-Worthington High School,502020,045502020,210498000000,KEDC,903,A1,Dual Credit,Oral Communications,21,19,19
20242025,045,GREENUP,502,Raceland-Worthington Independent,020,Raceland-Worthington High School,502020,045502020,210498000000,KEDC,903,A1,Dual Credit,Quantitative Reasoning,60,57,56
20242025,045,GREENUP,502,Raceland-Worthington Independent,020,Raceland-Worthington High School,502020,045502020,210498000000,KEDC,903,A1,Dual Credit,Social and Behavioral Sciences,19,19,19
20242025,045,GREENUP,502,Raceland-Worthington Independent,020,Raceland-Worthington High School,502020,045502020,210498000000,KEDC,903,A1,Dual Credit,World Languages,4,4,4
20242025,045,GREENUP,502,Raceland-Worthington Independent,020,Raceland-Worthington High School,502020,045502020,210498000000,KEDC,903,A1,Dual Credit,Written Communications,77,77,76
20242025,101,ROBERTSON,505,Robertson County,,All Schools,505000,,2105040,KEDC,903,,Dual Credit,All Enrollments,200,190,165
20242025,101,ROBERTSON,505,Robertson County,,All Schools,505000,,2105040,KEDC,903,,Dual Credit,Agricultural Education,*,*,*
20242025,101,ROBERTSON,505,Robertson County,,All Schools,505000,,2105040,KEDC,903,,Dual Credit,Arts & Humanities,21,20,18
20242025,101,ROBERTSON,505,Robertson County,,All Schools,505000,,2105040,KEDC,903,,Dual Credit,Social Studies,5,5,5
20242025,101,ROBERTSON,505,Robertson County,,All Schools,505000,,2105040,KEDC,903,,Dual Credit,Business Education,6,6,5
20242025,101,ROBERTSON,505,Robertson County,,All Schools,505000,,2105040,KEDC,903,,Dual Credit,Health Science,9,9,7
20242025,101,ROBERTSON,505,Robertson County,,All Schools,505000,,2105040,KEDC,903,,Dual Credit,Industrial Education,46,45,42
20242025,101,ROBERTSON,505,Robertson County,,All Schools,505000,,2105040,KEDC,903,,Dual Credit,Information Technology,6,5,4
20242025,101,ROBERTSON,505,Robertson County,,All Schools,505000,,2105040,KEDC,903,,Dual Credit,Natural Sciences,26,25,21
20242025,101,ROBERTSON,505,Robertson County,,All Schools,505000,,2105040,KEDC,903,,Dual Credit,Oral Communications,11,11,10
20242025,101,ROBERTSON,505,Robertson County,,All Schools,505000,,2105040,KEDC,903,,Dual Credit,Quantitative Reasoning,11,10,6
20242025,101,ROBERTSON,505,Robertson County,,All Schools,505000,,2105040,KEDC,903,,Dual Credit,Social and Behavioral Sciences,26,22,20
20242025,101,ROBERTSON,505,Robertson County,,All Schools,505000,,2105040,KEDC,903,,Dual Credit,Visual and Performing Arts General,*,*,*
20242025,101,ROBERTSON,505,Robertson County,,All Schools,505000,,2105040,KEDC,903,,Dual Credit,World Languages,7,7,7
20242025,101,ROBERTSON,505,Robertson County,,All Schools,505000,,2105040,KEDC,903,,Dual Credit,Written Communications,23,23,18
20242025,101,ROBERTSON,505,Robertson County,010,Robertson County School,505010,101505010,210504000000,KEDC,903,A1,Dual Credit,All Enrollments,200,190,165
20242025,101,ROBERTSON,505,Robertson County,010,Robertson County School,505010,101505010,210504000000,KEDC,903,A1,Dual Credit,Agricultural Education,*,*,*
20242025,101,ROBERTSON,505,Robertson County,010,Robertson County School,505010,101505010,210504000000,KEDC,903,A1,Dual Credit,Arts & Humanities,21,20,18
20242025,101,ROBERTSON,505,Robertson County,010,Robertson County School,505010,101505010,210504000000,KEDC,903,A1,Dual Credit,Social Studies,5,5,5
20242025,101,ROBERTSON,505,Robertson County,010,Robertson County School,505010,101505010,210504000000,KEDC,903,A1,Dual Credit,Business Education,6,6,5
20242025,101,ROBERTSON,505,Robertson County,010,Robertson County School,505010,101505010,210504000000,KEDC,903,A1,Dual Credit,Health Science,9,9,7
20242025,101,ROBERTSON,505,Robertson County,010,Robertson County School,505010,101505010,210504000000,KEDC,903,A1,Dual Credit,Industrial Education,46,45,42
20242025,101,ROBERTSON,505,Robertson County,010,Robertson County School,505010,101505010,210504000000,KEDC,903,A1,Dual Credit,Information Technology,6,5,4
20242025,101,ROBERTSON,505,Robertson County,010,Robertson County School,505010,101505010,210504000000,KEDC,903,A1,Dual Credit,Natural Sciences,26,25,21
20242025,101,ROBERTSON,505,Robertson County,010,Robertson County School,505010,101505010,210504000000,KEDC,903,A1,Dual Credit,Oral Communications,11,11,10
20242025,101,ROBERTSON,505,Robertson County,010,Robertson County School,505010,101505010,210504000000,KEDC,903,A1,Dual Credit,Quantitative Reasoning,11,10,6
20242025,101,ROBERTSON,505,Robertson County,010,Robertson County School,505010,101505010,210504000000,KEDC,903,A1,Dual Credit,Social and Behavioral Sciences,26,22,20
20242025,101,ROBERTSON,505,Robertson County,010,Robertson County School,505010,101505010,210504000000,KEDC,903,A1,Dual Credit,Visual and Performing Arts General,*,*,*
20242025,101,ROBERTSON,505,Robertson County,010,Robertson County School,505010,101505010,210504000000,KEDC,903,A1,Dual Credit,World Languages,7,7,7
20242025,101,ROBERTSON,505,Robertson County,010,Robertson County School,505010,101505010,210504000000,KEDC,903,A1,Dual Credit,Written Communications,23,23,18
20242025,102,ROCKCASTLE,511,Rockcastle County,,All Schools,511000,,2105070,SESC,907,,Dual Credit,All Enrollments,389,369,349
20242025,102,ROCKCASTLE,511,Rockcastle County,,All Schools,511000,,2105070,SESC,907,,Dual Credit,Arts & Humanities,4,3,3
20242025,102,ROCKCASTLE,511,Rockcastle County,,All Schools,511000,,2105070,SESC,907,,Dual Credit,Business Education,37,33,32
20242025,102,ROCKCASTLE,511,Rockcastle County,,All Schools,511000,,2105070,SESC,907,,Dual Credit,Health Science,58,58,58
20242025,102,ROCKCASTLE,511,Rockcastle County,,All Schools,511000,,2105070,SESC,907,,Dual Credit,Industrial Education,53,52,52
20242025,102,ROCKCASTLE,511,Rockcastle County,,All Schools,511000,,2105070,SESC,907,,Dual Credit,Multiple Pathway Career and Technical Education,20,20,19
20242025,102,ROCKCASTLE,511,Rockcastle County,,All Schools,511000,,2105070,SESC,907,,Dual Credit,Natural Sciences,7,6,6
20242025,102,ROCKCASTLE,511,Rockcastle County,,All Schools,511000,,2105070,SESC,907,,Dual Credit,Oral Communications,24,24,23
20242025,102,ROCKCASTLE,511,Rockcastle County,,All Schools,511000,,2105070,SESC,907,,Dual Credit,Quantitative Reasoning,29,27,24
20242025,102,ROCKCASTLE,511,Rockcastle County,,All Schools,511000,,2105070,SESC,907,,Dual Credit,Social and Behavioral Sciences,70,65,56
20242025,102,ROCKCASTLE,511,Rockcastle County,,All Schools,511000,,2105070,SESC,907,,Dual Credit,Visual and Performing Arts General,*,*,*
20242025,102,ROCKCASTLE,511,Rockcastle County,,All Schools,511000,,2105070,SESC,907,,Dual Credit,World Languages,21,17,17
20242025,102,ROCKCASTLE,511,Rockcastle County,,All Schools,511000,,2105070,SESC,907,,Dual Credit,Written Communications,65,63,58
20242025,102,ROCKCASTLE,511,Rockcastle County,310,Rockcastle County High School,511310,102511310,210507000000,SESC,907,A1,Dual Credit,All Enrollments,389,369,349
20242025,102,ROCKCASTLE,511,Rockcastle County,310,Rockcastle County High School,511310,102511310,210507000000,SESC,907,A1,Dual Credit,Arts & Humanities,4,3,3
20242025,102,ROCKCASTLE,511,Rockcastle County,310,Rockcastle County High School,511310,102511310,210507000000,SESC,907,A1,Dual Credit,Business Education,37,33,32
20242025,102,ROCKCASTLE,511,Rockcastle County,310,Rockcastle County High School,511310,102511310,210507000000,SESC,907,A1,Dual Credit,Health Science,58,58,58
20242025,102,ROCKCASTLE,511,Rockcastle County,310,Rockcastle County High School,511310,102511310,210507000000,SESC,907,A1,Dual Credit,Industrial Education,53,52,52
20242025,102,ROCKCASTLE,511,Rockcastle County,310,Rockcastle County High School,511310,102511310,210507000000,SESC,907,A1,Dual Credit,Multiple Pathway Career and Technical Education,20,20,19
20242025,102,ROCKCASTLE,511,Rockcastle County,310,Rockcastle County High School,511310,102511310,210507000000,SESC,907,A1,Dual Credit,Natural Sciences,7,6,6
20242025,102,ROCKCASTLE,511,Rockcastle County,310,Rockcastle County High School,511310,102511310,210507000000,SESC,907,A1,Dual Credit,Oral Communications,24,24,23
20242025,102,ROCKCASTLE,511,Rockcastle County,310,Rockcastle County High School,511310,102511310,210507000000,SESC,907,A1,Dual Credit,Quantitative Reasoning,29,27,24
20242025,102,ROCKCASTLE,511,Rockcastle County,310,Rockcastle County High School,511310,102511310,210507000000,SESC,907,A1,Dual Credit,Social and Behavioral Sciences,70,65,56
20242025,102,ROCKCASTLE,511,Rockcastle County,310,Rockcastle County High School,511310,102511310,210507000000,SESC,907,A1,Dual Credit,Visual and Performing Arts General,*,*,*
20242025,102,ROCKCASTLE,511,Rockcastle County,310,Rockcastle County High School,511310,102511310,210507000000,SESC,907,A1,Dual Credit,World Languages,21,17,17
20242025,102,ROCKCASTLE,511,Rockcastle County,310,Rockcastle County High School,511310,102511310,210507000000,SESC,907,A1,Dual Credit,Written Communications,65,63,58
20242025,103,ROWAN,515,Rowan County,,All Schools,515000,,2105100,KEDC,903,,Dual Credit,All Enrollments,592,530,499
20242025,103,ROWAN,515,Rowan County,,All Schools,515000,,2105100,KEDC,903,,Dual Credit,Agricultural Education,9,*,*
20242025,103,ROWAN,515,Rowan County,,All Schools,515000,,2105100,KEDC,903,,Dual Credit,Arts & Humanities,6,6,6
20242025,103,ROWAN,515,Rowan County,,All Schools,515000,,2105100,KEDC,903,,Dual Credit,Social Studies,5,5,4
20242025,103,ROWAN,515,Rowan County,,All Schools,515000,,2105100,KEDC,903,,Dual Credit,Business Education,3,3,3
20242025,103,ROWAN,515,Rowan County,,All Schools,515000,,2105100,KEDC,903,,Dual Credit,Engineering and Technology Program Area,36,36,34
20242025,103,ROWAN,515,Rowan County,,All Schools,515000,,2105100,KEDC,903,,Dual Credit,Family & Consumer Sciences,56,41,36
20242025,103,ROWAN,515,Rowan County,,All Schools,515000,,2105100,KEDC,903,,Dual Credit,Health Related Activities,9,9,9
20242025,103,ROWAN,515,Rowan County,,All Schools,515000,,2105100,KEDC,903,,Dual Credit,Health Science,96,91,85
20242025,103,ROWAN,515,Rowan County,,All Schools,515000,,2105100,KEDC,903,,Dual Credit,Industrial Education,65,41,36
20242025,103,ROWAN,515,Rowan County,,All Schools,515000,,2105100,KEDC,903,,Dual Credit,Information Technology,*,*,*
20242025,103,ROWAN,515,Rowan County,,All Schools,515000,,2105100,KEDC,903,,Dual Credit,Miscellaneous,*,*,*
20242025,103,ROWAN,515,Rowan County,,All Schools,515000,,2105100,KEDC,903,,Dual Credit,Natural Sciences,44,41,40
20242025,103,ROWAN,515,Rowan County,,All Schools,515000,,2105100,KEDC,903,,Dual Credit,Oral Communications,36,36,35
20242025,103,ROWAN,515,Rowan County,,All Schools,515000,,2105100,KEDC,903,,Dual Credit,Quantitative Reasoning,71,70,64
20242025,103,ROWAN,515,Rowan County,,All Schools,515000,,2105100,KEDC,903,,Dual Credit,Social and Behavioral Sciences,27,25,22
20242025,103,ROWAN,515,Rowan County,,All Schools,515000,,2105100,KEDC,903,,Dual Credit,Special Education,4,4,4
20242025,103,ROWAN,515,Rowan County,,All Schools,515000,,2105100,KEDC,903,,Dual Credit,Visual and Performing Arts,*,*,*
20242025,103,ROWAN,515,Rowan County,,All Schools,515000,,2105100,KEDC,903,,Dual Credit,Visual and Performing Arts General,*,*,*
20242025,103,ROWAN,515,Rowan County,,All Schools,515000,,2105100,KEDC,903,,Dual Credit,World Languages,8,8,7
20242025,103,ROWAN,515,Rowan County,,All Schools,515000,,2105100,KEDC,903,,Dual Credit,Written Communications,112,109,109
20242025,103,ROWAN,515,Rowan County,180,Rowan County Senior High School,515180,103515180,210510000000,KEDC,903,A1,Dual Credit,All Enrollments,560,505,477
20242025,103,ROWAN,515,Rowan County,180,Rowan County Senior High School,515180,103515180,210510000000,KEDC,903,A1,Dual Credit,Agricultural Education,9,*,*
20242025,103,ROWAN,515,Rowan County,180,Rowan County Senior High School,515180,103515180,210510000000,KEDC,903,A1,Dual Credit,Arts & Humanities,6,6,6
20242025,103,ROWAN,515,Rowan County,180,Rowan County Senior High School,515180,103515180,210510000000,KEDC,903,A1,Dual Credit,Social Studies,5,5,4
20242025,103,ROWAN,515,Rowan County,180,Rowan County Senior High School,515180,103515180,210510000000,KEDC,903,A1,Dual Credit,Business Education,3,3,3
20242025,103,ROWAN,515,Rowan County,180,Rowan County Senior High School,515180,103515180,210510000000,KEDC,903,A1,Dual Credit,Engineering and Technology Program Area,36,36,34
20242025,103,ROWAN,515,Rowan County,180,Rowan County Senior High School,515180,103515180,210510000000,KEDC,903,A1,Dual Credit,Family & Consumer Sciences,56,41,36
20242025,103,ROWAN,515,Rowan County,180,Rowan County Senior High School,515180,103515180,210510000000,KEDC,903,A1,Dual Credit,Health Related Activities,9,9,9
20242025,103,ROWAN,515,Rowan County,180,Rowan County Senior High School,515180,103515180,210510000000,KEDC,903,A1,Dual Credit,Health Science,94,89,84
20242025,103,ROWAN,515,Rowan County,180,Rowan County Senior High School,515180,103515180,210510000000,KEDC,903,A1,Dual Credit,Industrial Education,53,33,28
20242025,103,ROWAN,515,Rowan County,180,Rowan County Senior High School,515180,103515180,210510000000,KEDC,903,A1,Dual Credit,Information Technology,*,*,*
